Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,2023 JCI,% of Citable OA,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,JIF Quartile,AIS Quartile,Citable Items,% of Articles in Citable items,Cited Half-Life,Citing Half-Life,Total Articles
"SMALL GROUP RESEARCH","SMALL GR RES","SAGE PUBLICATIONS INC","1046-4964","1552-8278","MANAGEMENT","SSCI","2,067","3","0.75","25.58"%," 177/407 ","3","Q3","2.5","0.2"," 176/407 ","Q2","56.88","0.001","0.229","0.919","56.6","Q2","Q2","32","93.75"%,"14.5","14.4","30",
"Human Resource Development Review","HUM RESOUR DEV REV","SAGE PUBLICATIONS INC","1534-4843","1552-6712","MANAGEMENT","SSCI","2,065","4.6","0.89","12.9"%," 93/407 ","7.3","Q1","3.1","0.9"," 147/407 ","Q2","64.00","0.001","0.292","1.845","77.3","Q1","Q1","22","63.64"%,"8.9","6.7","14",
"Journal of Management and Governance","J MANAG GOV","SPRINGER","1385-3457","1572-963X","MANAGEMENT","ESCI","2,003","3.3","0.59","49.59"%," 163/407 ","3.3","Q2","3","1"," 222/407 ","Q3","45.58","0.001","0.233","0.506","60.1","Q2","Q3","29","96.55"%,"7.3","10.9","28",
"Management and Organization Review","MANAGE ORGAN REV","CAMBRIDGE UNIV PRESS","1740-8776","1740-8784","MANAGEMENT","SSCI","1,989","2.6","0.69","21.64"%," 203/407 ","3.2","Q2","2.5","0.3"," 193/407 ","Q2","52.70","0.002","0.336","0.897","50.2","Q2","Q2","32","96.88"%,"9.1","12.8","31",
"Human Resource Development Quarterly","HUM RESOUR DEV Q","WILEY PERIODICALS, INC","1044-8004","1532-1096","MANAGEMENT","SSCI","1,963","4","1.03","26.67"%," 119/407 ","4.9","Q2","3.8","1"," 124/407 ","Q2","69.66","0.001","0.24","1.149","70.9","Q2","Q2","13","92.31"%,"11.6","9.6","12",
"Global Strategy Journal","GLOB STRATEG J","WILEY","2042-5791","2042-5805","MANAGEMENT","SSCI","1,943","5.7","1.32","45.54"%," 69/407 ","7.3","Q1","5.3","0.7"," 78/407 ","Q1","80.96","0.004","0.777","2.638","83.2","Q1","Q1","25","100"%,"5.2","12.3","25",
"Cornell Hospitality Quarterly","CORNELL HOSP Q","SAGE PUBLICATIONS INC","1938-9655","1938-9663","MANAGEMENT","SSCI","1,910","3.4","0.96","17.17"%," 153/407 ","3.7","Q2","3.1","0.3"," 136/407 ","Q2","66.71","0.001","0.312","0.906","62.5","Q2","Q2","40","95"%,"7.8","8.4","38",
"Operations Management Research","OPER MANAGE RES","SPRINGER","1936-9735","1936-9743","MANAGEMENT","SSCI","1,884","6.9","1.77","21.35"%," 49/407 ","7","Q1","5.8","1"," 42/407 ","Q1","89.80","0.002","0.365","0.992","88.1","Q1","Q2","114","98.25"%,"2.4","5.3","112",
"European Management Review","EUR MANAG REV","WILEY PERIODICALS, INC","1740-4754","1740-4762","MANAGEMENT","SSCI","1,869","3.4","0.78","47.59"%," 153/407 ","4","Q2","2.8","0.8"," 170/407 ","Q2","58.35","0.002","0.433","0.85","62.5","Q2","Q2","73","97.26"%,"4.6","10.9","71",
"Knowledge Management Research & Practice","KNOWL MAN RES PRACT","TAYLOR & FRANCIS LTD","1477-8238","1477-8246","MANAGEMENT","SSCI","1,866","3.2","0.8","12.36"%," 167/407 ","3.2","Q2","2.8","0.7"," 165/407 ","Q2","59.58","0.001","0.288","0.472","59.1","Q2","Q3","37","100"%,"4.6","8.1","37",
"Computational Economics","COMPUT ECON","SPRINGER","0927-7099","1572-9974","MANAGEMENT","SSCI","1,853","1.9","0.57","17.19"%," 251/407 ","1.8","Q3","1.6","0.4"," 229/407 ","Q3","43.86","0.002","0.454","0.353","38.5","Q3","Q3","164","99.39"%,"3.9","8.3","163",
"Journal of Contingencies and Crisis Management","J CONTING CRISIS MAN","WILEY","0966-0879","1468-5973","MANAGEMENT","SSCI","1,799","2.6","0.62","34.55"%," 203/407 ","3.2","Q2","2.2","0.2"," 210/407 ","Q3","48.53","0.002","0.349","0.802","50.2","Q2","Q2","75","94.67"%,"7.4","7.9","71",
"INTERNATIONAL JOURNAL OF SELECTION AND ASSESSMENT","INT J SELECT ASSESS","WILEY","0965-075X","1468-2389","MANAGEMENT","SSCI","1,760","2.6","0.69","34.45"%," 203/407 ","2.8","Q3","2","0.7"," 193/407 ","Q2","52.70","0.001","0.29","0.938","50.2","Q2","Q2","36","97.22"%,"12.3","10","35",
"Disaster Prevention and Management","DISASTER PREV MANAG","EMERALD GROUP PUBLISHING LTD","0965-3562","1758-6100","MANAGEMENT","SSCI","1,755","1.9","0.45","11.11"%," 251/407 ","2","Q3","1.5","0.4"," 260/407 ","Q3","36.24","0.001","0.23","0.473","38.5","Q3","Q3","29","93.1"%,"9.9","7.5","27",
"International Journal of Lean Six Sigma","INT J LEAN SIX SIG","EMERALD GROUP PUBLISHING LTD","2040-4166","2040-4174","MANAGEMENT","SSCI","1,738","3.8","0.79","10.64"%," 131/407 ","4.1","Q2","3","1.2"," 167/407 ","Q2","59.09","0.001","0.224","0.47","67.9","Q2","Q3","60","90"%,"4.3","7","54",
"HUMAN RESOURCE DEVELOPMENT INTERNATIONAL","HUM RESOUR DEV INT","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1367-8868","1469-8374","MANAGEMENT","ESCI","1,732","3.8","1.16","15.46"%," 131/407 ","4.3","Q2","3.4","0.6"," 97/407 ","Q1","76.29","0.001","0.289","0.888","67.9","Q2","Q2","33","90.91"%,"7","9.3","30",
"JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT","J ENG TECHNOL MANAGE","ELSEVIER","0923-4748","1879-1719","MANAGEMENT","SSCI","1,731","3.7","0.86","16.49"%," 137/407 ","4.7","Q2","3.4","0.4"," 154/407 ","Q2","62.29","0.001","0.187","0.773","66.5","Q2","Q2","38","94.74"%,"8.7","10.1","36",
"RESEARCH-TECHNOLOGY MANAGEMENT","RES TECHNOL MANAGE","TAYLOR & FRANCIS INC","0895-6308","1930-0166","MANAGEMENT","SSCI","1,727","1.7","0.38","28.75"%," 275/407 ","4","Q2","1.5","0.5"," 284/407 ","Q3","30.34","0.001","0.168","0.701","32.6","Q3","Q2","24","100"%,"9.1","10","24",
"Nonprofit Management & Leadership","NONPROFIT MANAG LEAD","WILEY PERIODICALS, INC","1048-6682","1542-7854","MANAGEMENT","SSCI","1,723","3.2","0.89","20.49"%," 167/407 ","3.6","Q2","2.3","0.4"," 147/407 ","Q2","64.00","0.001","0.253","0.771","59.1","Q2","Q2","52","92.31"%,"8.4","10.7","48",
"NEW TECHNOLOGY WORK AND EMPLOYMENT","NEW TECH WORK EMPLOY","WILEY","0268-1072","1468-005X","MANAGEMENT","SSCI","1,722","4.5","1.26","59.49"%," 99/407 ","6.2","Q1","4.2","0.6"," 85/407 ","Q1","79.24","0.002","0.439","2.047","75.8","Q1","Q1","18","100"%,"6.9","5.9","18",
"Gender in Management","GEND MANAG","EMERALD GROUP PUBLISHING LTD","1754-2413","1754-2421","MANAGEMENT","SSCI","1,721","2.3","0.92","8.51"%," 221/407 ","3.6","Q2","2","0.4"," 144/407 ","Q2","64.74","0.002","0.333","0.733","45.8","Q3","Q2","67","97.01"%,"5.6","9","65",
"INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT","INT J TECHNOL MANAGE","INDERSCIENCE ENTERPRISES LTD","0267-5730","1741-5276","MANAGEMENT","SSCI","1,717","1.4","0.38","0.79"%," 292/407 ","1.7","Q3","1.4","0.6"," 284/407 ","Q3","30.34","0","0.1","0.277","28.4","Q3","Q4","43","100"%,"13.5","10.2","43",
"Management Communication Quarterly","MANAGE COMMUN Q","SAGE PUBLICATIONS INC","0893-3189","1552-6798","MANAGEMENT","SSCI","1,707","1.9","0.75","13"%," 251/407 ","2.6","Q3","1.6","0.6"," 176/407 ","Q2","56.88","0.001","0.228","0.86","38.5","Q3","Q2","30","100"%,"12.1","9.8","30",
"Scandinavian Journal of Management","SCAND J MANAG","ELSEVIER SCI LTD","0956-5221","1873-3387","MANAGEMENT","SSCI","1,688","2","0.54","41.86"%," 242/407 ","2.9","Q3","1.7","0.3"," 239/407 ","Q3","41.40","0.001","0.194","0.766","40.7","Q3","Q2","27","100"%,"10.8","10.9","27",
"International Journal of Managing Projects in Business","INT J MANAG PROJ BUS","EMERALD GROUP PUBLISHING LTD","1753-8378","1753-8386","MANAGEMENT","SSCI","1,679","2.3","0.56","14.58"%," 221/407 ","3.2","Q2","2.2","0.8"," 233/407 ","Q3","42.87","0.001","0.289","0.506","45.8","Q3","Q3","26","92.31"%,"5.1","9.8","24",
"SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE","SYST RES BEHAV SCI","WILEY","1092-7026","1099-1743","MANAGEMENT","SSCI","1,624","1.8","0.82","25.4"%," 265/407 ","2.3","Q3","1.5","0.4"," 163/407 ","Q2","60.07","0.001","0.261","0.405","35.0","Q3","Q3","56","100"%,"5.9","12.3","56",
"International Journal of Public Sector Management","INT J PUBLIC SECT MA","EMERALD GROUP PUBLISHING LTD","0951-3558","1758-6666","MANAGEMENT","ESCI","1,616","2.5","0.76","16.24"%," 211/407 ","2.9","Q3","2.1","0.5"," 174/407 ","Q2","57.37","0.001","0.238","0.608","48.3","Q3","Q2","39","87.18"%,"7.5","8.4","34",
"Facilities","FACILITIES","EMERALD GROUP PUBLISHING LTD","0263-2772","1758-7131","MANAGEMENT","ESCI","1,587","1.6","0.48","15.09"%," 281/407 ","2.2","Q3","1.3","0.4"," 252/407 ","Q3","38.21","0.001","0.14","0.275","31.1","Q3","Q4","63","92.06"%,"7.6","6.7","58",
"GROUP DECISION AND NEGOTIATION","GROUP DECIS NEGOT","SPRINGER","0926-2644","1572-9907","MANAGEMENT","SSCI","1,570","3.6","1.2","24.66"%," 143/407 ","2.9","Q3","3.2","0.4"," 91/407 ","Q1","77.76","0.001","0.298","0.671","65.0","Q2","Q2","56","100"%,"6.8","8.9","56",
"AUSTRALIAN JOURNAL OF MANAGEMENT","AUST J MANAGE","SAGE PUBLICATIONS LTD","0312-8962","1327-2020","MANAGEMENT","SSCI","1,555","2","0.61","18.7"%," 242/407 ","4.4","Q2","1.8","0.4"," 218/407 ","Q3","46.56","0.001","0.315","0.903","40.7","Q3","Q2","46","93.48"%,"5.1","9.2","43",
"Information and Organization","INFORM ORGAN-UK","ELSEVIER SCI LTD","1471-7727","1873-7919","MANAGEMENT","SSCI","1,509","5.7","1.47","17.86"%," 69/407 ","9.9","Q1","5.3","1.2"," 64/407 ","Q1","84.40","0.002","0.429","2.947","83.2","Q1","Q1","21","95.24"%,"5.8","8.7","20",
"SYSTEM DYNAMICS REVIEW","SYST DYNAM REV","WILEY","0883-7066","1099-1727","MANAGEMENT","SSCI","1,460","1.7","0.9","46.77"%," 275/407 ","3.2","Q2","1.4","0.4"," 146/407 ","Q2","64.25","0.001","0.146","1.002","32.6","Q3","Q2","24","100"%,"17.5","9.5","24",
"Journal of Service Theory and Practice","J SERV THEOR PRACT","EMERALD GROUP PUBLISHING LTD","2055-6225","2055-6225","MANAGEMENT","SSCI","1,437","3.9","0.98","15.38"%," 125/407 ","4.9","Q2","3.1","1"," 134/407 ","Q2","67.20","0.001","0.292","0.945","69.4","Q2","Q2","45","95.56"%,"5","7.5","43",
"MIS Quarterly Executive","MIS Q EXEC","INDIANA UNIV, OPER & DECISION TECHNOL DEPT","1540-1960","1540-1979","MANAGEMENT","SSCI","1,425","1.9","0.68","0"%," 251/407 ","5.2","Q2","1.8","1.1"," 195/407 ","Q2","52.21","0.001","0.206","1.346","38.5","Q3","Q1","15","100"%,"6.8","5.4","15",
"Leadership","LEADERSHIP-LONDON","SAGE PUBLICATIONS INC","1742-7150","1742-7169","MANAGEMENT","SSCI","1,407","2.2","0.56","39.56"%," 233/407 ","2.6","Q3","1.7","0.5"," 233/407 ","Q3","42.87","0.001","0.326","0.902","42.9","Q3","Q2","22","100"%,"8.7","9.8","22",
"International Journal of Islamic and Middle Eastern Finance and Management","INT J ISLAMIC MIDDLE","EMERALD GROUP PUBLISHING LTD","1753-8394","1753-8408","MANAGEMENT","SSCI","1,403","2.8","0.73","1.13"%," 190/407 ","2.9","Q3","2.5","0.7"," 181/407 ","Q2","55.65","0.001","0.173","0.344","53.4","Q2","Q3","38","97.37"%,"4.7","7.2","37",
"Technology Innovation Management Review","TECHNOL INNOV MANAG","CARLETON UNIV GRAPHIC SERVICES","1927-0321","1927-0321","MANAGEMENT","ESCI","1,387","1.6","0.36","97.92"%," 281/407 ","2.9","Q3","1.6","N/A"," 291/407 ","Q3","28.62","0.001","0.215","0.53","31.1","Q3","Q3","0","N/A","6.2","N/A","0",
"Equality Diversity and Inclusion","EQUAL DIVERS INCL","EMERALD GROUP PUBLISHING LTD","2040-7149","2040-7157","MANAGEMENT","ESCI","1,361","2","0.45","12.14"%," 242/407 ","2.3","Q3","1.9","0.2"," 260/407 ","Q3","36.24","0.002","0.454","0.796","40.7","Q3","Q2","76","97.37"%,"5.3","8.3","74",
"Asia Pacific Journal of Human Resources","ASIA PAC J HUM RESOU","WILEY","1038-4111","1744-7941","MANAGEMENT","SSCI","1,354","3.9","1.04","12.39"%," 125/407 ","4.3","Q2","3.6","0.7"," 119/407 ","Q2","70.88","0.001","0.301","0.918","69.4","Q2","Q2","26","96.15"%,"5.3","8.1","25",
"International Journal of Energy Sector Management","INT J ENERGY SECT MA","EMERALD GROUP PUBLISHING LTD","1750-6220","1750-6239","MANAGEMENT","ESCI","1,324","2.5","0.71","1.28"%," 211/407 ","2.8","Q3","2.1","1"," 188/407 ","Q2","53.93","0.001","0.229","0.367","48.3","Q3","Q3","82","97.56"%,"3.6","5.6","80",
"Service Business","SERV BUS","SPRINGER HEIDELBERG","1862-8516","1862-8508","MANAGEMENT","SSCI","1,295","4.4","1.1","24.35"%," 106/407 ","4.3","Q2","3.4","1.1"," 109/407 ","Q2","73.34","0.001","0.195","0.622","74.1","Q2","Q2","33","87.88"%,"4.9","6.6","29",
"Learning Organization","LEARN ORGAN","EMERALD GROUP PUBLISHING LTD","0969-6474","1758-7905","MANAGEMENT","ESCI","1,292","2.6","0.46","14.5"%," 203/407 ","2.5","Q3","1.9","0.9"," 257/407 ","Q3","36.98","0.001","0.158","0.418","50.2","Q2","Q3","57","91.23"%,"7.3","9.1","52",
"School Leadership & Management","SCH LEADERSH MANAG","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1363-2434","1364-2626","MANAGEMENT","ESCI","1,275","2.8","1.36","26.58"%," 190/407 ","4.3","Q2","2.2","0.7"," 74/407 ","Q1","81.94","0.001","0.281","1.197","53.4","Q2","Q2","35","85.71"%,"7","6.6","30",
"Asia Pacific Management Review","ASIA PAC MANAG REV","ELSEVIER TAIWAN","1029-3132","1029-3132","MANAGEMENT","ESCI","1,214","5.5","1.18","96.75"%," 71/407 ","4.8","Q2","4.2","1.8"," 94/407 ","Q1","77.03","0.001","0.166","0.624","82.7","Q1","Q2","65","93.85"%,"4.3","8.8","61",
"Journal of Modelling in Management","J MODEL MANAG","EMERALD GROUP PUBLISHING LTD","1746-5664","1746-5672","MANAGEMENT","ESCI","1,199","1.8","0.49","0"%," 265/407 ","2.2","Q3","1.6","0.2"," 251/407 ","Q3","38.45","0.001","0.202","0.317","35.0","Q3","Q3","44","90.91"%,"4.4","6","40",
"REVIEW OF INDUSTRIAL ORGANIZATION","REV IND ORGAN","SPRINGER","0889-938X","1573-7160","MANAGEMENT","SSCI","1,195","0.8","0.29","32.03"%," 345/407 ","1.2","Q4","0.8","0.4"," 321/407 ","Q4","21.25","0.001","0.319","0.62","15.4","Q4","Q2","39","100"%,"13.2","12.9","39",
"Chinese Management Studies","CHIN MANAG STUD","EMERALD GROUP PUBLISHING LTD","1750-614X","1750-6158","MANAGEMENT","SSCI","1,188","1.9","0.46","0.45"%," 251/407 ","2.4","Q3","1.8","0.4"," 257/407 ","Q3","36.98","0.001","0.265","0.442","38.5","Q3","Q3","51","96.08"%,"4.4","8.2","49",
"European Journal of Training and Development","EUR J TRAIN DEV","EMERALD GROUP PUBLISHING LTD","2046-9012","2046-9020","MANAGEMENT","ESCI","1,182","2.3","0.44","6.75"%," 221/407 ","2.5","Q3","2.2","0.5"," 263/407 ","Q3","35.50","0.001","0.229","0.451","45.8","Q3","Q3","45","82.22"%,"4.7","8.5","37",
"International Journal of Accounting Information Systems","INT J ACCOUNT INF SY","ELSEVIER","1467-0895","1873-4723","MANAGEMENT","SSCI","1,176","4.1","1.01","24.64"%," 114/407 ","5.4","Q2","3.7","0.7"," 129/407 ","Q2","68.43","0.001","0.169","0.936","72.1","Q2","Q2","25","100"%,"6.5","8.9","25",
"Asia Pacific Business Review","ASIA PAC BUS REV","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1360-2381","1743-792X","MANAGEMENT","SSCI","1,173","2","0.41","8.7"%," 242/407 ","2.6","Q3","1.7","0.3"," 271/407 ","Q3","33.54","0.001","0.185","0.445","40.7","Q3","Q3","44","86.36"%,"5.9","8.1","38",
"International Journal of Innovation and Technology Management","INT J INNOV TECHNOL","WORLD SCIENTIFIC PUBL CO PTE LTD","0219-8770","1793-6950","MANAGEMENT","ESCI","1,164","1.6","0.33","3.02"%," 281/407 ","2.2","Q3","1.4","0.2"," 302/407 ","Q3","25.92","0.001","0.209","0.333","31.1","Q3","Q3","67","97.01"%,"4.5","7.1","65",
"Innovation-Organization & Management","INNOV-ORGAN MANAG","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1447-9338","2204-0226","MANAGEMENT","SSCI","1,145","3.4","0.62","32.94"%," 153/407 ","3.2","Q2","3.3","0.2"," 210/407 ","Q3","48.53","0.001","0.262","0.993","62.5","Q2","Q2","19","100"%,"6.7","10.2","19",
"Academy of Management Discoveries","ACAD MANAG DISCOV","ACAD MANAGEMENT","N/A","2168-1007","MANAGEMENT","SSCI","1,141","4.3","1.29","0"%," 108/407 ","6.6","Q1","3.9","1.5"," 84/407 ","Q1","79.48","0.004","0.845","3.632","73.6","Q2","Q1","26","100"%,"4.2","11.4","26",
"Management","MANAGEMENT-FRANCE","ASSOC INT MANAGEMENT STRATEGIQUE-AIMS","1286-4692","1286-4692","MANAGEMENT","ESCI","1,127","1.1","0.19","93.88"%," 318/407 ","1.2","Q4","1.1","<0.1"," 347/407 ","Q4","14.86","0","0.103","0.424","22.0","Q4","Q3","14","100"%,"9.3","11.8","14",
"International Journal of Accounting and Information Management","INT J ACCOUNT INF MA","EMERALD GROUP PUBLISHING LTD","1834-7649","1758-9037","MANAGEMENT","ESCI","1,121","4.3","1.06","2.75"%," 108/407 ","4.5","Q2","3.5","0.6"," 116/407 ","Q2","71.62","0.001","0.141","0.461","73.6","Q2","Q3","42","100"%,"3.9","8.6","42",
"Information Systems and E-Business Management","INF SYST E-BUS MANAG","SPRINGER HEIDELBERG","1617-9846","1617-9854","MANAGEMENT","SSCI","1,113","2.3","0.54","38.26"%," 221/407 ","3.6","Q2","2.1","0.8"," 239/407 ","Q3","41.40","0.001","0.191","0.604","45.8","Q3","Q2","41","82.93"%,"5.3","6.9","34",
"CANADIAN JOURNAL OF ADMINISTRATIVE SCIENCES-REVUE CANADIENNE DES SCIENCES DE L ADMINISTRATION","CAN J ADM SCI","WILEY","0825-0383","1936-4490","MANAGEMENT","SSCI","1,100","1.2","0.26","6.06"%," 305/407 ","1.8","Q3","1.1","0.1"," 331/407 ","Q4","18.80","0.001","0.139","0.349","25.2","Q3","Q3","33","96.97"%,"8.9","11.2","32",
"Organizational Psychology Review","ORGAN PSYCHOL REV","SAGE PUBLICATIONS INC","2041-3866","2041-3874","MANAGEMENT","SSCI","1,098","3.9","1.18","21.43"%," 125/407 ","5.8","Q1","3.9","0.6"," 94/407 ","Q1","77.03","0.001","0.32","2.374","69.4","Q2","Q1","11","90.91"%,"7.2","11.9","10",
"Journal of Family Business Management","J FAM BUS MANAG","EMERALD GROUP PUBLISHING LTD","2043-6238","2043-6246","MANAGEMENT","ESCI","1,067","3.6","0.75","13.27"%," 143/407 ","3.6","Q2","2.3","0.8"," 176/407 ","Q2","56.88","0.001","0.188","0.491","65.0","Q2","Q3","78","96.15"%,"3.3","8.6","75",
"Logistics-Basel","LOGISTICS-BASEL","MDPI","N/A","2305-6290","MANAGEMENT","ESCI","1,057","3.6","0.77","98.89"%," 143/407 ","3.7","Q2","3.2","0.9"," 172/407 ","Q2","57.86","0.001","0.244","0.537","65.0","Q2","Q3","98","78.57"%,"2.5","5.2","77",
"Baltic Journal of Management","BALT J MANAG","EMERALD GROUP PUBLISHING LTD","1746-5265","1746-5273","MANAGEMENT","SSCI","1,057","2.4","0.6","15.32"%," 217/407 ","3.2","Q2","2.1","0.6"," 220/407 ","Q3","46.07","0.001","0.185","0.5","46.8","Q3","Q3","41","100"%,"4.8","8.5","41",
"BRQ-Business Research Quarterly","BRQ-BUS RES Q","SAGE PUBLICATIONS INC","2340-9444","2340-9444","MANAGEMENT","SSCI","1,055","3.8","0.66","94.74"%," 131/407 ","4.3","Q2","3.6","0.2"," 200/407 ","Q2","50.98","0.001","0.246","0.906","67.9","Q2","Q2","20","100"%,"4.8","11.8","20",
"VINE Journal of Information and Knowledge Management Systems","VINE J INF KNOWL MAN","EMERALD GROUP PUBLISHING LTD","2059-5891","1474-1032","MANAGEMENT","ESCI","1,055","2.7","0.76","3.23"%," 196/407 ","2.9","Q3","2.6","0.8"," 174/407 ","Q2","57.37","0.001","0.218","0.392","52.0","Q2","Q3","31","83.87"%,"3.4","7.1","26",
"Journal of Competitiveness","J COMPETITIVENESS","UNIV TOMASE BATI & ZLINE, FAK MANAGEMENTU EKONOMIKY","1804-171X","1804-1728","MANAGEMENT","SSCI","1,045","4.4","1.42","89.52"%," 106/407 ","3.7","Q2","4","1"," 68/407 ","Q1","83.42","0.001","0.181","0.499","74.1","Q2","Q3","44","97.73"%,"3.5","5.3","43",
"European Research on Management and Business Economics","EUR RES MANAG BUS EC","ELSEVIER SCI LTD","2444-8834","2444-8842","MANAGEMENT","SSCI","1,026","7.1","1.69","96.47"%," 44/407 ","6.7","Q1","6.3","1.2"," 45/407 ","Q1","89.07","0.001","0.222","0.986","89.3","Q1","Q2","25","96"%,"3.6","8.8","24",
"Journal of Strategy and Management","J STRATEGY MANAG","EMERALD GROUP PUBLISHING LTD","1755-425X","1755-425X","MANAGEMENT","ESCI","1,022","3.8","0.79","11.9"%," 131/407 ","3.5","Q2","3.7","0.5"," 167/407 ","Q2","59.09","0.001","0.175","0.529","67.9","Q2","Q3","43","93.02"%,"4.3","10.4","40",
"JOURNAL OF CHANGE MANAGEMENT","J CHANG MANAG","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1469-7017","1479-1811","MANAGEMENT","ESCI","988","3","0.7","33.82"%," 177/407 ","3.3","Q2","2.3","0.4"," 192/407 ","Q2","52.95","0.001","0.136","0.748","56.6","Q2","Q2","20","100"%,"10.1","10.5","20",
"Journal of Organizational and End User Computing","J ORGAN END USER COM","IGI GLOBAL","1546-2234","1546-5012","MANAGEMENT","SSCI","978","3.6","1.33","97.31"%," 143/407 ","3.1","Q3","3.1","0.4"," 76/407 ","Q1","81.45","0.001","0.158","0.4","65.0","Q2","Q3","72","97.22"%,"2.7","4.3","70",
"Journal of Facilities Management","J FACIL MANAG","EMERALD GROUP PUBLISHING LTD","1472-5967","1741-0983","MANAGEMENT","ESCI","970","2.2","0.5","6.63"%," 233/407 ","2.2","Q3","2.1","0.7"," 248/407 ","Q3","39.19","0.001","0.122","0.29","42.9","Q3","Q3","28","100"%,"5.1","6.8","28",
"Polish Journal of Management Studies","POL J MANAG STUD","CZESTOCHOWA UNIV TECHNOLOGY","2081-7452","2081-7452","MANAGEMENT","ESCI","961","1.1","0.31","98.39"%," 318/407 ","1.2","Q4","0.9","0.1"," 310/407 ","Q4","23.96","0.001","0.168","0.147","22.0","Q4","Q4","89","100"%,"4.2","4.9","89",
"Journal of Science and Technology Policy Management","J SCI TECHNOL POLICY","EMERALD GROUP PUBLISHING LTD","2053-4620","1758-5538","MANAGEMENT","ESCI","954","2.9","0.58","2.58"%," 185/407 ","3.3","Q2","2.5","0.6"," 226/407 ","Q3","44.59","0.001","0.176","0.404","54.7","Q2","Q3","66","92.42"%,"3.6","6.1","61",
"Journal of Responsible Innovation","J RESPONSIBLE INNOV","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2329-9460","2329-9037","MANAGEMENT","SSCI","953","3.9","1.73","100"%," 125/407 ","4.1","Q2","2.5","0.3"," 43/407 ","Q1","89.56","0.001","0.242","0.811","69.4","Q2","Q2","34","94.12"%,"4.2","7.7","32",
"European Journal of International Management","EUR J INT MANAG","INDERSCIENCE ENTERPRISES LTD","1751-6757","1751-6765","MANAGEMENT","SSCI","940","1.2","0.33","2.09"%," 305/407 ","1.8","Q3","1.1","0.3"," 302/407 ","Q3","25.92","0.001","0.122","0.296","25.2","Q3","Q3","82","96.34"%,"6.2","13.5","79",
"Amfiteatru Economic","AMFITEATRU ECON","EDITURA ASE","1582-9146","2247-9104","MANAGEMENT","SSCI","924","2.6","0.65","94.12"%," 203/407 ","2.1","Q3","2.5","0.3"," 203/407 ","Q2","50.25","0.001","0.151","0.282","50.2","Q2","Q3","63","98.41"%,"4.4","4.5","62",
"INDUSTRIAL AND COMMERCIAL TRAINING","IND COMMER TRAIN","EMERALD GROUP PUBLISHING LTD","0019-7858","1758-5767","MANAGEMENT","ESCI","896","1.9","0.48","0"%," 251/407 ","2.2","Q3","1.6","0.6"," 252/407 ","Q3","38.21","0","0.109","0.381","38.5","Q3","Q3","24","87.5"%,"7.2","8.4","21",
"International Journal of Training and Development","INT J TRAIN DEV","WILEY","1360-3736","1468-2419","MANAGEMENT","ESCI","892","1.5","0.41","42.05"%," 287/407 ","2.2","Q3","1.5","0.3"," 271/407 ","Q3","33.54","0.001","0.128","0.565","29.6","Q3","Q3","19","100"%,"9.3","10.3","19",
"Supply Chain Forum","SUPPLY CHAIN FORUM","TAYLOR & FRANCIS LTD","1625-8312","1624-6039","MANAGEMENT","ESCI","886","3.7","0.99","10.38"%," 137/407 ","N/A","N/A","3","0.9"," 131/407 ","Q2","67.94","0.001","0.159","N/A","66.5","Q2","N/A","30","93.33"%,"3.7","7.8","28",
"Work Aging and Retirement","WORK AGING RETIRE","OXFORD UNIV PRESS","2054-4642","2054-4650","MANAGEMENT","SSCI","879","2.7","1.02","30.16"%," 196/407 ","3.1","Q3","2","0.6"," 126/407 ","Q2","69.16","0.001","0.318","1.023","52.0","Q2","Q2","30","86.67"%,"5.1","9.8","26",
"Action Research","ACTION RES-LONDON","SAGE PUBLICATIONS LTD","1476-7503","1741-2617","MANAGEMENT","SSCI","865","1.6","0.59","23.38"%," 281/407 ","2.1","Q3","1.2","0.7"," 222/407 ","Q3","45.58","0.001","0.151","0.545","31.1","Q3","Q3","24","100"%,"8.5","10.3","24",
"Knowledge and Process Management","KNOWL PROCESS MANAG","WILEY","1092-4604","1099-1441","MANAGEMENT","ESCI","848","3","0.68","18"%," 177/407 ","2.7","Q3","2.6","0.4"," 195/407 ","Q2","52.21","0.001","0.114","0.394","56.6","Q2","Q3","26","96.15"%,"5.7","12.1","25",
